screen_name,favorites_count,followers_count,friends_count,listed_count,statuses_count,scaled_followers,scaled_friends,influence,weighted_influence,cluster,clustering_coeff,degree_centrality,closeness_centrality,label,cycle,triangles,avg_neighbor,majority_neighbor,repliers_cluster_coeff,repliers_closeness,repliers_clique_num,repliers_pagerank,repliers_degree_centrality,connected_to_Trump,connected_to_TheDailyShow,center_node
jo5h,4100,259,461,7,1540,0.0008035617330871972,0.005752217910485008,0.5618221258134489,0.00045145876110538847,3.0,0.0,0.0005083068975572198,0.3241171631283053,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
Lauradesigns1,12255,385,180,3,6538,0.0011944836572917795,0.002245985301273973,2.1388888888888893,0.0025548678225407514,2.0,0.0040403855734468044,0.0005831874630552504,0.3770582478526288,2,1.0,884.0,0.8,-999.0,0.8,0.25271848586276124,5.0,0.0005849921327683738,0.005549389567147614,1.0,0.0,0
SmittyJade1,8517,611,612,2,5535,0.0018956610768968245,0.0076363500243315065,0.9983660130718954,0.0018925635914770586,3.0,0.0007208166888592987,0.0006615918198708355,0.3322077981674098,-999,1.0,203.0,-1.0,-1.0,0.0,0.12998811662381352,2.0,0.0005530352221663757,0.0011098779134295226,0.0,0.0,0
SmithHeddi,36417,843,455,7,13279,0.002615453826225897,0.005677351733775876,1.8527472527472528,0.004845774891227322,2.0,0.003612645033194763,0.0010007567341854444,0.3703329469734081,2,1.0,2329.0,0.5714285714285714,-999.0,0.5238095238095238,0.24636966137493194,4.0,0.0007300982575312051,0.00776914539400666,1.0,0.0,0
LChidsey,9390,60,307,1,2043,0.00018615329724027736,0.003830652708283943,0.1954397394136808,3.638175190363727e-05,3.0,0.0,0.0003259506968737804,0.3311687595089864,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
The_Gray_Alien,1872,112,260,1,2258,0.00034748615484851773,0.0032442009907290717,0.4307692307692308,0.00014968634362705382,3.0,0.0012735109717868338,0.00028190330540435064,0.3679101385143521,0,1.0,65.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0,0
MarkDice,10012,322315,240,3144,3675,1.0,0.002994647068365297,1342.9791666666667,1342.9791666666667,3.0,1.0877132985959419e-05,0.3000816638637843,0.4741969017990431,-999,1.0,631047.0,0.847972972972973,2.0,0.047366010077874485,0.3716291839476605,10.0,0.03191986898030693,0.32852386237513875,1.0,0.0,0
JcJaneJetson,3219,129,306,8,3824,0.00040022958906659633,0.0038181750121657533,0.4215686274509804,0.00016872423852807493,3.0,0.0,0.0003585457665611585,0.3297034276155318,2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
DFusit,8531,255,532,0,5799,0.0007911515132711787,0.006638134334876407,0.4793233082706767,0.0003792173606844936,1.0,0.001447010214898333,0.001015732847285051,0.3740150167428957,2,1.0,961.0,1.0,-999.0,1.0,0.2446623179142602,3.0,0.00038938307496025733,0.002219755826859045,1.0,0.0,0
kimmieguy,16914,5538,806,38,89057,0.0171819493352776,0.010057023071260123,6.870967741935482,0.1180566196262622,2.0,0.0006360752096617246,0.0053755436549292115,0.3852000546854815,2,1.0,11840.0,0.9285714285714286,2.0,0.4395604395604396,0.26248901468422114,7.0,0.0012036664494003155,0.01553829078801332,1.0,0.0,0
PutinPlants,3434,689,1125,0,4418,0.0021376603633091852,0.01403740813296233,0.6124444444444445,0.0013091982136178033,0.0,0.0006772353535931628,0.001067708769218978,0.3338576691391344,2,1.0,497.0,-1.0,-1.0,0.0,0.12998811662381352,2.0,0.0005530352221663757,0.0011098779134295226,0.0,1.0,0
escals,192,8,49,0,621,2.482043963203698e-05,0.0006114071097912483,0.16326530612244894,4.052316674618283e-06,2.0,0.011299435028248588,5.285686976331575e-05,0.3572017731052883,0,1.0,20.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0,0
Reynoldsa69,11215,1798,2789,50,38761,0.005578393807300312,0.03480029447362839,0.6446755109358193,0.003596253877922539,1.0,0.002575674674591403,0.002624343583748627,0.3862795715251699,0,1.0,11425.0,1.0,2.0,0.4190476190476191,0.2656491533109688,7.0,0.0012050683215009616,0.016648168701442843,1.0,0.0,0
dave_notdave,107385,7101,7815,2,45804,0.022031242728386826,0.09751319516364496,0.908637236084453,0.020018407500227108,4.0,0.002635345952514107,0.00799283965604273,0.3559465332262031,0,1.0,108458.0,1.0350877192982455,2.0,0.2343358395989975,0.2652499810295097,10.0,0.003835340574876621,0.06326304106548279,1.0,0.0,0
1977Trump,1672,2508,4481,4,1901,0.007781207824643594,0.05591255630560373,0.5596964963177862,0.004355114756573562,1.0,0.000961606767801366,0.003950170066978464,0.3800998517338058,2,1.0,9665.0,0.42857142857142855,-999.0,0.6190476190476191,0.25074412269195845,6.0,0.0006939968638363305,0.00776914539400666,1.0,0.0,0
ascending2him,250539,3470,3165,72,159588,0.01076586569039604,0.03949190821406735,1.0963665086887835,0.011803334579991866,1.0,0.0010952240819782726,0.004351882277179663,0.3835200476352639,-999,1.0,13361.0,0.9333333333333332,2.0,0.4095238095238095,0.26346845130617724,7.0,0.0011821638934439325,0.016648168701442843,1.0,0.0,0
AnitaSpringer5,21528,2573,2465,4,50299,0.007982873896653895,0.030757520931335238,1.043813387423935,0.00833263064344441,1.0,0.001738132063044758,0.002826080636678616,0.3442553197533245,-999,1.0,8941.0,0.7,0.0,0.37777777777777777,0.2426444843644519,5.0,0.0008793226600656709,0.011098779134295227,1.0,0.0,0
JenMax57,53174,806,1035,2,25149,0.002500659292927726,0.012914415482325343,0.7787439613526569,0.001947373323767872,3.0,0.00034339947038121947,0.0014218497966331936,0.33871736906958605,2,1.0,447.0,0.8333333333333334,1.0,0.2,0.22051700484089784,3.0,0.0006354115523834557,0.006659267480577137,0.0,0.0,0
Wolffox6,38766,415,111,37,61929,0.0012875603059119185,0.00138502426911895,3.7387387387387374,0.004813851594175191,2.0,0.004651765556472571,0.00047747372352861887,0.3689157789310571,-999,1.0,682.0,0.75,-999.0,0.6666666666666666,0.2472323002452924,4.0,0.0005170993970011744,0.00443951165371809,1.0,0.0,0
Duffy_1958,19245,8884,9663,131,110377,0.02756309821137707,0.12057197759005778,0.9193832143226741,0.0253410498302674,1.0,0.001070289242296626,0.011530726138867329,0.4000191014748736,0,1.0,91675.0,0.8620689655172413,2.0,0.19661222020568664,0.2884376836195077,10.0,0.004539016188674624,0.06437291897891233,1.0,0.0,0
Geezer_Woman,7801,104,134,0,2581,0.00032266571521648074,0.0016720112798372909,0.7761194029850746,0.00025042712225756714,0.0,0.00198609731876862,0.0002343321226173665,0.3328252806167328,2,1.0,70.0,0.0,0.0,0.0,0.10937042278509217,2.0,0.0007705835228928537,0.0011098779134295226,1.0,0.0,0
fREEXband,12647,10518,4830,10,10155,0.03263267300622062,0.060267272250851614,2.1776397515527948,0.07106220593776988,3.0,0.0002051344679157308,0.0125217924469295,0.3862977133388178,2,1.0,20721.0,0.53125,0.0,0.2459677419354839,0.2682733470746789,7.0,0.002460636997282181,0.03551609322974473,1.0,0.0,0
JbCommanche,10530,35,34,1,2736,0.0001085894233901618,0.0004242416680184171,1.0294117647058822,0.00011178322996046066,2.0,0.0,0.00017442767021894198,0.32675120837103216,-999,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
Martin_Ellinger,3398,346,4510,7,1504,0.0010734840140855994,0.05627440949303121,0.07671840354767184,8.235597979459366e-05,0.0,0.0,0.004141335745955789,0.3343080203841005,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0,0
TimFinnigan,19704,1882,1534,3,17420,0.0058390084234367,0.019140785845301524,1.2268578878748368,0.007163633541660931,1.0,0.0014528763905509018,0.002593510409720026,0.3427167608023821,-999,1.0,6294.0,1.4444444444444444,2.0,0.3333333333333333,0.23678586502366025,4.0,0.0008290176401839933,0.009988901220865706,1.0,0.0,0
GoldCovfefe,1021,36,383,0,835,0.00011169197834416643,0.004778957613266287,0.09399477806788513,1.0498462716422953e-05,0.0,0.0,0.0003585457665611585,0.3329455563392378,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0,0
rockon451,5602,3992,4978,1,6508,0.012385399376386452,0.062113971276343535,0.8019284853354761,0.009932204562180538,4.0,0.002133376818383689,0.00707753486130798,0.3504167857471183,0,1.0,68841.0,1.03125,2.0,0.3870967741935484,0.2519969484298911,10.0,0.002212195138526355,0.03551609322974473,1.0,0.0,0
token71676485,2,0,0,0,1366,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
realAndyCarmona,1137,38,30,2,4079,0.00011789708825217568,0.0003743308835456621,1.2666666666666666,0.00014933631178608918,3.0,0.0,0.0,0.0,2,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
charliemac60,36044,3105,5000,42,25040,0.009633433132184354,0.062388480590943686,0.621,0.005982361975086484,1.0,0.0006933785442580037,0.004698975721958771,0.3833435049318985,2,1.0,9862.0,0.6666666666666666,0.0,0.5555555555555556,0.2571359976331227,6.0,0.0008380113882341193,0.009988901220865706,1.0,0.0,0
GraceHealz,12939,752,920,5,10725,0.0023331213254114765,0.01147948042873364,0.8173913043478261,0.001907073083379816,1.0,0.0023249145505012275,0.001163732082622335,0.34130474560411433,0,1.0,2027.0,0.8571428571428571,2.0,0.19047619047619047,0.2264578093330837,3.0,0.0007170461091640673,0.00776914539400666,1.0,0.0,0
Col42239925Hope,41074,2542,3334,0,5030,0.007886694693079751,0.04160063885804125,0.7624475104979004,0.006013190734795659,1.0,0.0023640963093345987,0.003455958334691461,0.3871464948801567,2,1.0,18187.0,0.4375,-999.0,0.475,0.2656491533109688,7.0,0.0012530694920422885,0.01775804661487236,1.0,0.0,0
Barbara72957293,56034,4180,4331,11,30530,0.012968679707739322,0.05404090188787542,0.9651350727314708,0.01251652763296014,4.0,0.0029123129935744304,0.0045086909908108345,0.3502250872861237,-999,1.0,38135.0,1.4615384615384617,2.0,0.3446153846153846,0.2603596790193787,9.0,0.001827700714452637,0.028856825749167588,1.0,0.0,0
lisadpitt64,4927,167,222,5,10467,0.000518126677318772,0.0027700485382379,0.7522522522522522,0.00038976195996502216,0.0,0.0,0.00034885534043788396,0.3294663785172268,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
cjones29hd,635,6,56,0,286,1.861532972402773e-05,0.0006987509826185692,0.10714285714285714,1.9944996132886857e-06,3.0,0.0,6.519013937475608e-05,0.30818129546699885,2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
Ellsworth_Lies,5178,546,567,27,20295,0.001693995004886524,0.007074853699013016,0.9629629629629628,0.0016312544491499858,3.0,0.0,0.0,0.0,-2,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
flm22,159873,7116,7181,48,142954,0.022077781052696897,0.08960233582471333,0.9909483358863668,0.021877940394233547,1.0,0.0010413292339519636,0.011130775824324908,0.394005988923276,2,1.0,83114.0,1.0816326530612246,2.0,0.2193877551020408,0.2777716166406589,9.0,0.003622511775935303,0.05438401775804662,1.0,0.0,0
sean61987,97,0,9,0,168,0.0,0.00011229926506369863,0.0,0.0,2.0,0.0,8.809478293885958e-06,0.307578268123038,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
TonyaS30305,29589,4081,5001,39,44654,0.012661526767292866,0.062400958287061874,0.8160367926414717,0.010332271693125807,4.0,0.0031415040699479977,0.005657446960333564,0.3886062111389025,-999,1.0,64771.0,0.9117647058823528,2.0,0.35294117647058826,0.27690017627472746,9.0,0.0022938658818509768,0.03773584905660377,1.0,0.0,0
thewoman62,101603,3114,805,109,100530,0.009661356126770396,0.010044545375141932,3.8683229813664597,0.03737324593635157,1.0,0.0015568443467022168,0.0029370800631815784,0.34205876759098536,2,1.0,8650.0,0.5714285714285714,2.0,0.2087912087912088,0.23427188105526045,4.0,0.0011105764906402039,0.01553829078801332,1.0,0.0,0
WinnaWinna2016,56785,9737,9167,196,155381,0.030209577587143013,0.11438304031543615,1.0621795571070145,0.03208799574190155,1.0,0.0009398101893999745,0.009119571929830744,0.3599385196237677,2,1.0,50352.0,1.12,2.0,0.4533333333333333,0.25583168460165034,9.0,0.0017437914814523831,0.02774694783573807,1.0,0.0,0
Miminy,1065,285,976,0,2186,0.0008842281618913172,0.012178231411352209,0.29200819672131145,0.00025820187104408344,0.0,0.0,0.0009038524729526993,0.3312344755729303,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0,0
cindygilmore74,2890,93,429,0,1223,0.00028853761072243,0.005352931634702969,0.2167832167832168,6.255011141535194e-05,2.0,0.0002126528442317916,0.000436069175547355,0.3327922005115917,0,1.0,26.0,0.0,-999.0,0.0,0.0011098779134295226,2.0,0.0015980819679319394,0.0011098779134295226,1.0,1.0,0
Flying59Vette,3996,1424,3073,30,34912,0.004418038254502583,0.03834396017119399,0.4633908232997071,0.0020472783841235533,2.0,0.000564203905754047,0.002928270584887693,0.3427353878718629,-999,1.0,3116.0,0.0,-999.0,0.19047619047619047,0.21739391918120526,3.0,0.0010211427003308394,0.00776914539400666,1.0,1.0,0
ajr1775,8439,732,1203,15,16001,0.002271070226331384,0.015010668430181054,0.6084788029925187,0.0013818980928300688,2.0,0.0011993609283282706,0.0013275883788886134,0.3724667650690428,0,1.0,1361.0,0.8,-999.0,0.5,0.2421452158781053,3.0,0.0006747752624427924,0.005549389567147614,1.0,0.0,0
ta2t2o,55077,1723,1689,27,69227,0.005345702185749965,0.02107482874362078,1.0201302545885138,0.005453312531703486,0.0,0.00039503901101508963,0.0020622988685987027,0.33583453244369965,-2,1.0,1082.0,0.0,2.0,0.0,0.1351120263108601,2.0,0.0009001075009856906,0.002219755826859045,0.0,1.0,0
pammyjean7,28628,6543,6754,5,28204,0.020300017064052246,0.08427435958224674,0.9687592537755404,0.01966582938260199,4.0,0.002444685051957416,0.008902858763801149,0.3610096974164754,2,1.0,124827.0,0.8541666666666666,2.0,0.35638297872340424,0.2711580067206432,11.0,0.003149543358836864,0.0532741398446171,1.0,0.0,0
CHearSpeakNEvil,3468,21333,21738,31,34884,0.06618680483378063,0.2712401582171868,0.9813690311896218,0.06495368053726386,4.0,0.001516738408367752,0.02097801066123063,0.4037187532292721,1,1.0,430022.0,0.913793103448276,2.0,0.21229385307346327,0.30619924089356243,12.0,0.00761757702360415,0.12874583795782465,1.0,0.0,0
LisaASchulz2,21825,1679,1806,3,25191,0.005209189767773762,0.02253471918944886,0.9296788482834994,0.004842873543794101,0.0,0.0006154298835473225,0.0019054901549675329,0.3351412146496845,0,1.0,1439.0,-1.5,-1.0,1.0,0.1604033279192537,3.0,0.0008442273340376165,0.002219755826859045,0.0,0.0,0
janel_savage,26550,595,1028,2,32932,0.0018460201976327503,0.012827071609498022,0.5787937743190662,0.001068464997657088,1.0,0.0016071534316338012,0.0011452321782051745,0.3706858548808059,0,1.0,1357.0,1.3333333333333333,2.0,0.6666666666666666,0.2388685553114191,3.0,0.0004639795540084772,0.0033296337402885685,1.0,0.0,0
paulaspaulatics,75667,2762,2145,46,61276,0.008569256782960768,0.02676465817351484,1.2876456876456877,0.011034166542907993,1.0,0.0014392476231166011,0.0034031014649281463,0.38314164514791854,-999,1.0,10736.0,0.8461538461538461,2.0,0.2692307692307692,0.26746039753808903,4.0,0.0011588999291834536,0.014428412874583798,1.0,0.0,0
bixon032,17686,1352,1423,2,2373,0.00419465429781425,0.017755761576182576,0.9501054111033028,0.003985363746061044,1.0,0.0035302969624155045,0.0015998012581696901,0.3744939281700661,0,1.0,5818.0,0.5384615384615384,-999.0,0.2307692307692308,0.2547241881315133,5.0,0.0011781817524718346,0.014428412874583798,1.0,0.0,0
colleen2301,14959,3633,4788,5,9657,0.011271582147898794,0.059743209013887674,0.7587719298245614,0.008552560138537243,4.0,0.0028049538940619397,0.004617047573825631,0.3871703968551083,1,1.0,38516.0,1.3846153846153846,2.0,0.30153846153846153,0.2749592871886896,7.0,0.0018775878836735469,0.028856825749167588,1.0,0.0,0
JanCatt35,9962,29,109,1,671,8.997409366613406e-05,0.0013600688768825725,0.26605504587155965,2.39380616175953e-05,2.0,0.0,0.0001259755396025692,0.3156428367034732,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
ThoughtsNotBots,5495,4432,4949,7,5221,0.013750523556148487,0.061752118088916064,0.8955344514043241,0.012314067569377671,1.0,0.001291257189559797,0.006088230448904585,0.3827898052381713,2,1.0,30832.0,0.8235294117647058,2.0,0.22103386809269165,0.26746039753808903,6.0,0.0026279653462984373,0.03773584905660377,1.0,0.0,0
JimRohde3,992,88,210,0,2225,0.0002730248359524068,0.002620316184819635,0.4190476190476191,0.00011441040744672286,2.0,0.0070361445783132534,0.00022023695734714897,0.3702291860318601,-1,1.0,219.0,1.3333333333333333,2.0,0.6666666666666666,0.2348953591152877,3.0,0.0005568377310566469,0.0033296337402885685,1.0,0.0,0
2zebra_20,3623,1829,3885,3,2410,0.005674573010874455,0.04847584941916325,0.4707850707850708,0.002671504256599582,1.0,0.0014419685783040345,0.004263787494240804,0.3808685426210311,-999,1.0,16886.0,0.6470588235294118,-999.0,0.3161764705882353,0.2605518263839686,4.0,0.001286550724688368,0.018867924528301886,1.0,0.0,0
clvergrl74,6669,499,1650,9,14349,0.0015481749220483069,0.020588198595011417,0.30242424242424243,0.00046820562794066975,0.0,0.0,0.001709038789013876,0.3329319819194337,2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0,0
KenDWebber,2336,7088,7449,46,11197,0.021990909513984767,0.0929463583843879,0.951537119076386,0.02092516668480656,2.0,0.00017440488420878228,0.007733840994202483,0.38652857860856416,0,1.0,6720.0,1.0833333333333333,2.0,0.42424242424242425,0.2615168331483537,6.0,0.0010282236771104775,0.013318534961154274,1.0,0.0,0
TrumpWillWinnn,56198,10140,11022,10,45810,0.03145990723360687,0.13752916661467626,0.9199782253674468,0.028942429626998164,4.0,0.0015183636440184213,0.015820942067989792,0.4020752912448232,2,1.0,244842.0,1.0144927536231885,2.0,0.3052003410059676,0.2905742590537263,12.0,0.0044812720990446645,0.07658157602663708,1.0,0.0,1
Bluecatbug,9024,277,328,2,16578,0.0008594077222592805,0.004092684326765906,0.8445121951219512,0.0007257803020299411,2.0,0.00153240836612135,0.00038761704493098215,0.3346560537934152,-999,1.0,148.0,0.0,0.0,0.0,0.21280754957822634,2.0,0.00030519643062211965,0.0011098779134295226,1.0,0.0,0
nerbonnej,7350,5440,5073,3,4807,0.01687789894978515,0.06329935240757148,1.0723437808003151,0.018098909971778283,4.0,0.0028601835578070073,0.006293491293152129,0.3538549454821264,-1,1.0,72977.0,0.8620689655172413,2.0,0.4236453201970443,0.25997623324762703,11.0,0.0019419638428761453,0.032186459489456164,1.0,0.0,0
_SLNovak,36665,331,668,1,17006,0.0010269456897755301,0.008335101006950077,0.4955089820359282,0.0005088608133468572,0.0,0.0,0.0007611389245917468,0.3319398559034937,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
waggles111,45109,807,1134,22,113160,0.0025037618478817307,0.014149707398026031,0.7116402116402116,0.0017817776113232425,0.0,0.0002093759095646296,0.00128618383090735,0.3341079656922027,-2,1.0,223.0,0.0,0.0,0.0,0.14890245666397195,2.0,0.0005191688538653955,0.0011098779134295226,1.0,0.0,0
MCBostonMAGA,5690,2481,1955,5,8853,0.007697438840885469,0.024393895911058984,1.2690537084398976,0.009768463306515013,1.0,0.002665079799287134,0.003263030760055359,0.3761548249086541,0,1.0,18277.0,0.8333333333333334,2.0,0.32679738562091504,0.2617106929208877,6.0,0.0013697789541619757,0.019977802441731408,1.0,0.0,0
outlawspades,236,139,853,1,752,0.00043125513860664257,0.010643474788814994,0.16295427901524032,7.027487018326298e-05,2.0,0.0015407349706744867,0.0009020905772939221,0.37603768534605897,-999,1.0,807.0,1.0,2.0,0.5,0.2512795193952153,3.0,0.0005220817027711299,0.00443951165371809,1.0,0.0,0
VaMercedeslady,15026,1174,985,14,47668,0.003642399516001428,0.012290530676415909,1.1918781725888326,0.004341296478970229,1.0,0.002222892720580455,0.0014738257185671207,0.339370573469026,0,1.0,3109.0,0.8333333333333334,1.0,0.2,0.222182331497972,3.0,0.0006093391786555634,0.006659267480577137,1.0,0.0,0
realdeangoldman,309,15,27,0,178,4.653832431006934e-05,0.0003368977951910959,0.5555555555555556,2.585462461670519e-05,2.0,0.0,2.8190330540435066e-05,0.3167577258070994,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
VenicePaulie,17456,510,1073,3,4819,0.0015823030265423575,0.013388567934816516,0.4753028890959926,0.0007520731999409156,0.0,0.00014438118590790684,0.001126732273788014,0.3392064787612001,-2,1.0,118.0,0.0,0.0,0.0,0.15243856854502486,2.0,0.0005944502937841162,0.0011098779134295226,1.0,1.0,0
0SweetSolace0,1687,2518,5000,99,166092,0.007812233374183641,0.062388480590943686,0.5036,0.003934240727238881,3.0,4.671609431512762e-05,0.0056803516038976655,0.3792973704900887,2,1.0,971.0,1.0,2.0,0.6666666666666666,0.2549081045128357,3.0,0.0005148047973455388,0.00443951165371809,1.0,0.0,0
CraigForreste12,389,11,104,0,126,3.4128104494050846e-05,0.0012976803962916287,0.10576923076923077,3.609703359947686e-06,2.0,0.0,9.602331340335696e-05,0.3260456743957415,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
CraigCr97665875,1201,220,273,0,3360,0.000682562089881017,0.003406411040265525,0.8058608058608059,0.0005500500358015521,2.0,0.0,0.00034268870563216377,0.3301682741078605,2,1.0,0.0,0.0,0.0,0.0,0.1810501152565525,2.0,0.000319759812318893,0.0011098779134295226,1.0,0.0,0
ChrisAGilbert,388,123,271,9,18021,0.0003816142593425686,0.003381455648029148,0.4538745387453874,0.000173204995937771,3.0,0.0,0.00029687941850395686,0.32059595055205764,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0,0
ProudCowpoke,4480,679,485,0,2497,0.002106634813769139,0.0060516826173215394,1.4,0.0029492887392767947,2.0,0.000641827612270962,0.0006906630982406591,0.32958136742740896,0,1.0,197.0,0.5,2.0,0.0,0.19271164014753134,2.0,0.0003896701477112005,0.002219755826859045,1.0,0.0,0
RagnarD1776,385,26,139,0,652,8.066642880412019e-05,0.0017343997604282347,0.18705035971223025,1.5088684524511691e-05,3.0,0.0,0.00013478501789645516,0.3108630872775741,-1,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
Canadiancovfefe,25162,3877,4719,1,13914,0.012028605556675922,0.05888224798173265,0.8215723670269125,0.00988236993923131,4.0,0.004124039179578429,0.004608238095531746,0.3896795110529078,2,1.0,56413.0,0.9714285714285714,2.0,0.4016806722689076,0.27304541744027644,10.0,0.0023893141965849506,0.038845726970033294,1.0,0.0,0
MyKidsHavePaws,3266,2381,5001,74,74633,0.007387183345485006,0.062400958287061874,0.4761047790441912,0.003517073294461068,0.0,4.022082908787636e-05,0.005362329437488383,0.3348948025544011,0,1.0,745.0,-0.5,0.0,0.0,0.10954009455484873,2.0,0.0009961477924021326,0.002219755826859045,0.0,1.0,0
pbs0033,7105,7136,7176,2,6048,0.022139832151776992,0.08953994734412238,0.9944258639910812,0.02201642171614836,4.0,0.0038194373741531756,0.007205272296569325,0.3544631540436661,2,1.0,127737.0,0.8846153846153846,2.0,0.3235294117647059,0.2626843190106231,10.0,0.0033712919681925147,0.057713651498335176,1.0,0.0,0
isleofcapri777,15,377,40,8,39902,0.0011696632176597427,0.0004991078447275496,9.425,0.011024075826443077,3.0,0.0021051209600252163,0.00037175998400198736,0.3279957560049796,2,1.0,187.0,0.0,-2.0,1.0,0.2139683180304712,3.0,0.00036745077709778734,0.002219755826859045,0.0,0.0,0
Stevie_V2,352,73,216,0,7318,0.0002264865116423375,0.0026951823615287674,0.33796296296296297,7.654405254578998e-05,3.0,0.0,0.0002140703225414288,0.26161698999755184,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
Speedy62269,37423,4557,4020,52,71090,0.014138342925399066,0.05016033839511873,1.1335820895522388,0.016026972316179985,3.0,0.0003637395785402112,0.004691928139323662,0.3456527449072484,2,1.0,5158.0,1.1111111111111112,2.0,0.25,0.24281136502770115,4.0,0.0008666095397078603,0.009988901220865706,1.0,0.0,0
AgHarp51,202,3,24,0,149,9.307664862013867e-06,0.00029946470683652973,0.125,1.1634581077517334e-06,3.0,0.0,2.378559139349209e-05,0.2974830015551278,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
kennyb219,1476,98,431,0,2185,0.000304050385492453,0.005377887026939346,0.2273781902552204,6.913442639967609e-05,0.0,0.0,0.0004589738191114584,0.3291232287553601,-999,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
emilionunez1983,3615,57,337,1,3277,0.0001768456323782635,0.004204983591829605,0.16913946587537093,2.991157580285169e-05,0.0,0.0,0.00027045098362229894,0.29425371712963444,-999,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
BennyBoom277,6410,208,601,0,743,0.0006453314304329615,0.007499095367031431,0.34608985024958405,0.0002233426581198935,2.0,0.001516571196738889,0.0005673304021262558,0.33990411427921,0,1.0,314.0,2.0,2.0,1.0,0.2253016750161311,3.0,0.0003577901454747155,0.002219755826859045,1.0,0.0,0
DeplorityReport,19512,2157,1769,27,12210,0.0066922110357879715,0.02207304443307588,1.2193329564725834,0.008160033467605797,1.0,0.0018379154641737663,0.0018367762242752226,0.3361374677628845,2,1.0,3993.0,1.2222222222222223,2.0,0.3055555555555556,0.22190303252688715,5.0,0.0007652552715569104,0.009988901220865706,1.0,0.0,0
LennardSbkohut,13933,721,3214,59,9681,0.0022369421218373328,0.04010331532385861,0.22433105164903547,0.0005018155786697937,0.0,0.0,0.0033194114211362287,0.33412301312411585,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0,0
PennyHicks13,355128,20242,18854,234,226032,0.06280191737896157,0.2352544826123305,1.073618330327782,0.06742528967778404,4.0,0.0011343704365601175,0.02261745457172281,0.4118682700885004,1,1.0,373848.0,0.9380530973451328,2.0,0.2035398230088496,0.3025258995289439,12.0,0.007615957554751331,0.12541620421753608,1.0,0.0,1
Cocoabitter,22398,1375,1556,12,13532,0.004266013061756356,0.01941529515990168,0.8836760925449871,0.003769773753158733,2.0,0.0011094167435042675,0.0016209440060750164,0.3719903390450453,-999,1.0,1877.0,0.2857142857142857,-999.0,0.2380952380952381,0.2458549615252629,3.0,0.0008793533182340112,0.00776914539400666,1.0,0.0,0
