UserID,TwitterName,Followers,Followings,Verified,FakeNews
9.81666e+17,Cindea6,3300,4998,False,Hiring
745460419.0,TwnzMom55,7167,7617,False,Hiring
8.21465e+17,daniel21982,934,1083,False,Hiring
7.88021e+17,Vscrt001,4482,4987,False,Hiring
22313851.0,dem_deplorable,6070,5256,False,Hiring
9.86715e+17,padilla_reno,648,1078,False,Hiring
7.72585e+17,Bamachef1,6577,6211,False,Hiring
1459272792.0,StanHines2,1326,2106,False,Hiring
9.70126e+17,AmericanDrmr20,2199,2989,False,Hiring
4307867232.0,GeorgiakLeek,1057,1321,False,Hiring
7.06583e+17,Thor4306,3520,4883,False,Hiring
8.85068e+17,Trumpgirl10,41,80,False,Hiring
8.00332e+17,DavisDebra13,13,51,False,Hiring
9.20727e+17,4160_MS,182,197,False,Hiring
1084625558.0,richtthpd,374,839,False,Hiring
7.08665e+17,unctarheels5633,9634,8699,False,Hiring
874676664.0,PattyMurawski,38,131,False,Hiring
3057065392.0,Kenny1Khs,42,68,False,Hiring
37627693.0,graycsam,7280,6633,False,Hiring
9.77516e+17,marktile1,6,20,False,Hiring
2511337116.0,booksantique,11495,12636,False,Hiring
786141505.0,davallden,22,96,False,Hiring
2170057794.0,oldflowersoul,42,79,False,Hiring
9.71213e+17,HodgieKiller,89,171,False,Hiring
8.17589e+17,SandraKayWard5,1784,2010,False,Hiring
8.57796e+17,BobbieH95713641,48,66,False,Hiring
45673193.0,mroberson3,98,226,False,Hiring
8.22982e+17,NeilHun96678598,3759,4866,False,Hiring
8.94278e+17,fagotson,60,41,False,Hiring
2494013124.0,Gitte35,928,661,False,Hiring
2203012326.0,Greg_DeFusco,329,783,False,Hiring
7.55222e+17,judyk289,57,74,False,Hiring
9.46907e+17,JohnR23788262,13,137,False,Hiring
417451460.0,occupycorruptDC,48138,46141,False,Hiring
2324061404.0,EOLeinberger,733,595,False,Hiring
1123962224.0,kjoff13,38,100,False,Hiring
9.52343e+17,CJRossIIIPTR,34,256,False,Hiring
7.63108e+17,Castew28A,8,223,False,Hiring
18836982.0,CajunMark,28,66,False,Hiring
7.98447e+17,Sonata321,95,225,False,Hiring
2551725037.0,nyabzns1969,126,285,False,Hiring
9.69478e+17,MarsupickuM,52,159,False,Hiring
33992994.0,JJACARUSO,74,247,False,Hiring
3908325156.0,cgaryl1,414,478,False,Hiring
8.49088e+17,stopUSAA,15368,14305,False,Hiring
2517142429.0,LaRhondaSaxonEl,7727,7649,False,Hiring
427839732.0,NashPredator,621,1022,False,Hiring
9.52695e+17,kimberl60727871,524,569,False,Hiring
2591095974.0,pma19722,1007,1307,False,Hiring
263415096.0,smarterstarter,1380,1503,False,Hiring
8.71489e+17,TaoConservative,111,10,False,Hiring
582354452.0,jcontest9029,118,294,False,Hiring
532207853.0,MUNKY8323,14,68,False,Hiring
9.13626e+17,LynnSusanneCha3,1116,2791,False,Hiring
7.23214e+17,KateMcCormickM2,236,167,False,Hiring
4245199955.0,KayeFairweathe1,79,84,False,Hiring
498007429.0,carolinehills2,415,99,False,Hiring
8.04554e+17,MencomotXO,23,92,False,Hiring
24589898.0,jimiare,296,142,False,Hiring
317329114.0,JamesBedsworth,144,43,False,Hiring
17043255.0,LUCIOCARDOSO,543,415,False,Hiring
376241504.0,Highbank51,421,1788,False,Hiring
490179072.0,Scrufey21,5283,6102,False,Hiring
7.93076e+17,baltimoredave2,11,37,False,Hiring
8.22571e+17,heaterguy1,921,1586,False,Hiring
9.41095e+17,NochangeAsh,328,393,False,Hiring
49884490.0,k9rotts,6239,6318,False,Hiring
9.61606e+17,Juvilyngg,188,199,False,Hiring
7.39541e+17,R98250729,986,474,False,Hiring
822194384.0,keithlarson49,35,156,False,Hiring
1004618960.0,KreyolKitten,5190,4898,False,Hiring
7.26068e+17,BeeMBee45,41,177,False,Hiring
2285603900.0,Ken_Friedlander,403,896,False,Hiring
7.51941e+17,ElleTalbert,119,301,False,Hiring
9.46054e+17,smjacobs13,399,432,False,Hiring
8.22143e+17,H2O_HaveToOpine,49,54,False,Hiring
9.0156e+17,LisherTonya,695,789,False,Hiring
293437499.0,NICKRITZER,122,188,False,Hiring
7.82168e+17,givehillhell,347,28,False,Hiring
880736491.0,del02_mark,70,217,False,Hiring
292392384.0,UniQueWerkx,122,131,False,Hiring
3221801504.0,DonahueFred,47,108,False,Hiring
2232394940.0,ACanadianBot,1046,513,False,Hiring
7.27851e+17,ELIZABETHGreco1,412,516,False,Hiring
43713179.0,hippygirl37,11569,7838,False,Hiring
9.16071e+17,PamelaJenewein,15,42,False,Hiring
7.93979e+17,RMCarangelo,16,17,False,Hiring
7.77491e+17,k_dempster,2317,2982,False,Hiring
3374252524.0,peterp828,186,347,False,Hiring
9.12195e+17,WilsonGeJR,232,854,False,Hiring
266989727.0,SkyGoJackets,625,374,False,Hiring
8.81518e+17,patswhereits,7,30,False,Hiring
31511312.0,roberpat,41,96,False,Hiring
9.56617e+17,NoChevy1,4,40,False,Hiring
3117682243.0,finantus,541,318,False,Hiring
61872246.0,usared68,762,1156,False,Hiring
8.20809e+17,KimHartgrove2,58,97,False,Hiring
375096676.0,ClaraLKatzenmai,19798,19870,False,Hiring
